"party","lemma","n","log_odds_weighted"
"Mayors and Independents (STAN)","zemřelý",1,2.15911549329961
"Mayors and Independents (STAN)","zeptat",1,1.59375428782583
"Mayors and Independents (STAN)","zestárnout",1,2.15960083839702
"Mayors and Independents (STAN)","zhodnocení",1,2.15960083839702
"Mayors and Independents (STAN)","získání",1,1.74468366280118
"Mayors and Independents (STAN)","získaný",1,1.94489059079119
"Mayors and Independents (STAN)","získat",9,2.70399492033639
"Mayors and Independents (STAN)","zítra",3,1.01341048644599
"Mayors and Independents (STAN)","zjednodušit",4,3.89004467382245
"Mayors and Independents (STAN)","zjistit",2,0.768024190410094
"Mayors and Independents (STAN)","zklamat",6,5.14907442120829
"Mayors and Independents (STAN)","zkrácení",1,1.3369517958315
"Mayors and Independents (STAN)","zkušenost",10,1.84300638033285
"Mayors and Independents (STAN)","zkušený",4,2.90352810159226
"Mayors and Independents (STAN)","zlepšení",3,2.38109349754264
"Mayors and Independents (STAN)","zlepšit",4,1.15050760662607
"Mayors and Independents (STAN)","zlínský",3,3.06741282403686
"Mayors and Independents (STAN)","zlomek",1,1.83769653003699
"Mayors and Independents (STAN)","zlý",4,4.65850175651353
"Mayors and Independents (STAN)","zmatek",2,2.46745729486848
"Mayors and Independents (STAN)","změna",35,1.93218041766221
"Mayors and Independents (STAN)","změna",1,2.15960083839702
"Mayors and Independents (STAN)","změnit",5,1.21312923646696
"Mayors and Independents (STAN)","Změnout",1,2.07388408379324
"Mayors and Independents (STAN)","změnu❗️",1,2.15960083839702
"Mayors and Independents (STAN)","zmíněný",3,3.24418217522553
"Mayors and Independents (STAN)","zmocněnec",1,1.83769653003699
"Mayors and Independents (STAN)","zmodernizovaný",3,3.74058209375024
"Mayors and Independents (STAN)","znamenat",9,0.0327942050262048
"Mayors and Independents (STAN)","znát",6,2.26714846997031
"Mayors and Independents (STAN)","znepokojení",1,2.26210446218626
"Mayors and Independents (STAN)","zneužívat",1,3.01586078355436
"Mayors and Independents (STAN)","znít",6,3.66885454410707
"Mayors and Independents (STAN)","znovu",3,1.05804283678165
"Mayors and Independents (STAN)","zobrazit",1,2.15960083839702
"Mayors and Independents (STAN)","zodpovědně",1,1.74468366280118
"Mayors and Independents (STAN)","zodpovědnost",2,1.83818162414041
"Mayors and Independents (STAN)","zodpovědný",4,1.79388903021916
"Mayors and Independents (STAN)","zohlednění",1,2.15960083839702
"Mayors and Independents (STAN)","zohledňovat",1,2.05304782127324
"Mayors and Independents (STAN)","zopakovat",1,3.42341718493883
"Mayors and Independents (STAN)","zorganizovat",1,2.07388408379324
"Mayors and Independents (STAN)","zpátky",1,1.99991578924924
"Mayors and Independents (STAN)","zpečetit",1,2.15960083839702
"Mayors and Independents (STAN)","zpět",4,1.88249361109946
"Mayors and Independents (STAN)","zpěvák",2,3.05415464245796
"Mayors and Independents (STAN)","zpochybnitelný",1,1.67796403040484
"Mayors and Independents (STAN)","zpracovaný",1,2.26210446218626
"Mayors and Independents (STAN)","zpracovat",1,1.87511324204093
"Mayors and Independents (STAN)","zpráva",5,2.41890046409607
"Mayors and Independents (STAN)","zpravodajce",1,2.15960083839702
"Mayors and Independents (STAN)","zprofesionalizovat",1,2.15960083839702
"Mayors and Independents (STAN)","zpřesněný",2,3.05415464245796
"Mayors and Independents (STAN)","zpřesňující",2,3.05415464245796
"Mayors and Independents (STAN)","Zpřístupnit",1,2.15960083839702
"Mayors and Independents (STAN)","způsob",3,1.02786947019546
"Mayors and Independents (STAN)","způsobený",1,2.54501234919696
"Mayors and Independents (STAN)","způsobilost",2,2.52712478116817
"Mayors and Independents (STAN)","způsobilý",1,2.07388408379324
"Mayors and Independents (STAN)","zranit",1,2.57393337196613
"Mayors and Independents (STAN)","zrekonstruovaný",3,3.74058209375024
"Mayors and Independents (STAN)","zrevidovat",1,2.24433773013263
"Mayors and Independents (STAN)","zrušení",1,2.78994769341536
"Mayors and Independents (STAN)","zrušit",1,0.895740889019825
"Mayors and Independents (STAN)","zrychlit",1,1.81053394277282
"Mayors and Independents (STAN)","zřetelný",1,2.15960083839702
"Mayors and Independents (STAN)","zřídit",2,2.90352810159226
"Mayors and Independents (STAN)","Zřídit",1,2.15960083839702
"Mayors and Independents (STAN)","zřízení",1,1.18741427676367
"Mayors and Independents (STAN)","zřízený",1,2.55144297314388
"Mayors and Independents (STAN)","zřizovatel",1,1.26367770810109
"Mayors and Independents (STAN)","ztratit",3,1.76637408165862
"Mayors and Independents (STAN)","zúčastněný",1,1.83769653003699
"Mayors and Independents (STAN)","zúročit",1,2.15960083839702
"Mayors and Independents (STAN)","zůstat",4,2.1938551565092
"Mayors and Independents (STAN)","zůstávat",4,2.59981474766905
"Mayors and Independents (STAN)","zvážit",1,1.67796403040484
"Mayors and Independents (STAN)","zvědavost",3,3.74058209375024
"Mayors and Independents (STAN)","zveřejnění",1,2.57393337196613
"Mayors and Independents (STAN)","zvítězit",1,3.49229290409247
"Mayors and Independents (STAN)","zvládat",4,1.83971701399499
"Mayors and Independents (STAN)","zvládnout",11,0.785269318996511
"Mayors and Independents (STAN)","zvládnutí",1,2.11886711476737
"Mayors and Independents (STAN)","zvolání",1,2.15960083839702
"Mayors and Independents (STAN)","zvolený",4,3.32281592566632
"Mayors and Independents (STAN)","zvolit",2,2.82724595702133
"Mayors and Independents (STAN)","zvyklý",1,1.94489059079119
"Mayors and Independents (STAN)","zvýšit",1,0.68823824488434
"Mayors and Independents (STAN)","žádat",1,3.44787610223095
"Mayors and Independents (STAN)","že",1,1.87511324204093
"Mayors and Independents (STAN)","Železný",2,2.81804394035073
"Mayors and Independents (STAN)","žít",16,2.24279997705499
"Mayors and Independents (STAN)","živnost",1,2.57393337196613
"Mayors and Independents (STAN)","život",28,0.980681316101113
"Mayors and Independents (STAN)","životní",17,3.74666162801443
"Pirates (Piráti)","“Covid",1,2.32644873802719
"Pirates (Piráti)","#",1,2.32644873802719
"Pirates (Piráti)","%",1,2.06507856786902
"Pirates (Piráti)","<",1,2.72594880801945
"Pirates (Piráti)","=",1,1.880329697102
"Pirates (Piráti)","☺️",1,2.30984447794652
"Pirates (Piráti)","➡",17,8.72363634957196
"Pirates (Piráti)","➡️",3,3.6836782607099
"Pirates (Piráti)","⬛⚫",1,2.30984447794652
"Pirates (Piráti)","🏴",5,5.20223357440996
"Pirates (Piráti)","🏴➡️",1,2.32644873802719
"Pirates (Piráti)","🏴🙏",1,2.32644873802719
"Pirates (Piráti)","🏻",3,4.302356857022
"Pirates (Piráti)","🏼",11,6.55420865982922
"Pirates (Piráti)","👉",60,9.49505884112411
"Pirates (Piráti)","👉Realizace",1,2.32644873802719
"Pirates (Piráti)","👉Vláda",1,2.32644873802719
"Pirates (Piráti)","💪",2,2.1307870836881
"Pirates (Piráti)","🖤",6,5.69879861678406
"Pirates (Piráti)","🖤⛺",1,2.32644873802719
"Pirates (Piráti)","😁",1,2.32644873802719
"Pirates (Piráti)","😊",3,2.63691803907467
"Pirates (Piráti)","🙂",3,2.40377344046156
"Pirates (Piráti)","🙏",3,3.48318653639227
"Pirates (Piráti)","absurdní",2,2.21299709595701
"Pirates (Piráti)","adekvátně",1,2.67831563130533
"Pirates (Piráti)","administrativní",1,1.97830001301452
"Pirates (Piráti)","adresa",1,3.90064333333455
"Pirates (Piráti)","agenda",1,2.96028374589162
"Pirates (Piráti)","agentura",1,2.85500320992675
"Pirates (Piráti)","agresívní",1,2.07547249921281
"Pirates (Piráti)","akademický",2,3.29011686828257
"Pirates (Piráti)","akční",1,2.52199372873659
"Pirates (Piráti)","akorát",1,2.30984447794652
"Pirates (Piráti)","aktér",1,3.10261845726033
"Pirates (Piráti)","aktivismus",2,3.11718298112041
"Pirates (Piráti)","aktivita",2,3.04622867872623
"Pirates (Piráti)","aktivně",2,2.17452848925843
"Pirates (Piráti)","aktivní",1,2.17763505849174
"Pirates (Piráti)","aktuální",3,1.37091534758444
"Pirates (Piráti)","alespoň",2,2.84735703879234
"Pirates (Piráti)","alokovaný",2,3.29011686828257
"Pirates (Piráti)","alternativa",1,2.0591425315953
"Pirates (Piráti)","alternativní",1,3.44274908028605
"Pirates (Piráti)","ambasador",2,3.11718298112041
"Pirates (Piráti)","analytický",2,3.29011686828257
"Pirates (Piráti)","analýza",3,4.83006087065693
"Pirates (Piráti)","Andrea",1,2.26280370568431
"Pirates (Piráti)","Andrej",2,2.7144129775257
"Pirates (Piráti)","anglický",1,2.54754426744521
"Pirates (Piráti)","antigenní",1,2.36681258860594
"Pirates (Piráti)","Antigenní",1,2.32644873802719
"Pirates (Piráti)","aparát",2,2.8109537861688
"Pirates (Piráti)","aplikace",1,2.67831563130533
"Pirates (Piráti)","archiv",3,3.6836782607099
"Pirates (Piráti)","armáda",2,3.31669745713216
"Pirates (Piráti)","AstraZeneca",1,2.67831563130533
"Pirates (Piráti)","Ať",2,3.29011686828257
"Pirates (Piráti)","automatický",1,2.83830144030577
"Pirates (Piráti)","automatizace",1,2.32644873802719
"Pirates (Piráti)","autor",1,2.68519552761152
"Pirates (Piráti)","autorizovaný",2,3.29011686828257
"Pirates (Piráti)","avizovat",1,3.27674219547148
"Pirates (Piráti)","Babiš",3,2.06480167896742
"Pirates (Piráti)","balíček",8,4.98764676476322
"Pirates (Piráti)","balík",1,2.32644873802719
"Pirates (Piráti)","bankrotovat",1,2.32644873802719
"Pirates (Piráti)","Bartos",6,5.23356529226889
"Pirates (Piráti)","Bartoš",7,6.3255122389951
"Pirates (Piráti)","bavíme",1,2.32644873802719
"Pirates (Piráti)","bavit",1,2.20878422621067
"Pirates (Piráti)","běhat",2,2.79783202678142
"Pirates (Piráti)","bezedný",3,3.7584218806316
"Pirates (Piráti)","bezpečně",1,1.98115608394531
"Pirates (Piráti)","bezpečnost",1,2.16375450830707
"Pirates (Piráti)","bezpečný",4,2.49922501173046
"Pirates (Piráti)","Běžit",1,2.32644873802719
"Pirates (Piráti)","bič",1,2.30984447794652
"Pirates (Piráti)","biometrický",10,7.3573098003058
"Pirates (Piráti)","bistro",1,2.32644873802719
"Pirates (Piráti)","bit.ly/Dary_PiratiaStarostove",11,7.09649763596722
"Pirates (Piráti)","blaf",1,2.32644873802719
"Pirates (Piráti)","Blatný",1,4.97227464023851
"Pirates (Piráti)","blízký",1,2.29742904458122
"Pirates (Piráti)","blížící",1,4.68737970760352
"Pirates (Piráti)","bod",4,1.63172473532661
"Pirates (Piráti)","boj",1,1.42523747589116
"Pirates (Piráti)","bojovat",1,2.67936182506743
"Pirates (Piráti)","bok",1,2.30984447794652
"Pirates (Piráti)","bonus",3,3.82650289866879
"Pirates (Piráti)","bouře",1,2.32644873802719
"Pirates (Piráti)","bránit",2,2.602517995261
"Pirates (Piráti)","brát",1,1.7647431074665
"Pirates (Piráti)","Brusel",1,10.1663016211099
"Pirates (Piráti)","brzký",2,3.10953744063856
"Pirates (Piráti)","brzy",17,2.91623880312017
"Pirates (Piráti)","březen",1,3.24936964829055
"Pirates (Piráti)","břitký",1,2.32644873802719
"Pirates (Piráti)","budoucí",1,1.86837568582452
"Pirates (Piráti)","budoucno",2,2.66612600837144
"Pirates (Piráti)","budoucnost",11,4.59305691015534
"Pirates (Piráti)","bydliště",1,2.91935206476886
"Pirates (Piráti)","byrokratický",1,1.73085740883264
"Pirates (Piráti)","být",27,4.9247200852999
"Pirates (Piráti)","být",1,2.32644873802719
"Pirates (Piráti)","byznys",3,2.40377344046156
"Pirates (Piráti)","celek",2,3.13543071119991
"Pirates (Piráti)","celoživotní",1,2.52199372873659
"Pirates (Piráti)","celý",6,2.64199405203571
"Pirates (Piráti)","cena",5,4.34158038441528
"Pirates (Piráti)","Cenit",4,4.65298874033297
"Pirates (Piráti)","cenově",1,2.27055192947179
"Pirates (Piráti)","centrum",5,2.34447798137214
"Pirates (Piráti)","certifikát",1,2.32644873802719
"Pirates (Piráti)","ceskoinspirativeň",1,2.32644873802719
"Pirates (Piráti)","cesta",7,2.32569858350476
"Pirates (Piráti)","cestování",2,3.26409848980764
"Pirates (Piráti)","cíl",14,3.89445763067734
"Pirates (Piráti)","cílený",1,2.68519552761152
"Pirates (Piráti)","Cílit",2,3.29011686828257
"Pirates (Piráti)","cítit",1,2.14859321964522
"Pirates (Piráti)","cizí",2,2.26677560321027
"Pirates (Piráti)","cizina",2,3.50762204368354
"Pirates (Piráti)","cloud",2,3.29011686828257
"Pirates (Piráti)","co",14,4.12301827715522
"Pirates (Piráti)","covid",1,3.36413522878102
"Pirates (Piráti)","Covid",5,3.82420478011171
"Pirates (Piráti)","Covidový",2,3.29011686828257
"Pirates (Piráti)","Čapí",1,2.30984447794652
"Pirates (Piráti)","čas",3,1.76151733615043
"Pirates (Piráti)","časový",2,2.90706890840042
"Pirates (Piráti)","částka",3,2.91558151211296
"Pirates (Piráti)","častý",1,2.27055192947179
"Pirates (Piráti)","čekat",5,1.61436559855867
"Pirates (Piráti)","čerpat",1,2.08936124106557
"Pirates (Piráti)","Česko",6,1.88594222436318
"Pirates (Piráti)","český",13,4.81991772895012
"Pirates (Piráti)","čestně",1,2.32644873802719
"Pirates (Piráti)","čin",2,2.82528798236644
"Pirates (Piráti)","čistě",1,2.27055192947179
"Pirates (Piráti)","čistý",1,1.86837568582452
"Pirates (Piráti)","čitelný",3,2.99447885499827
"Pirates (Piráti)","člen",6,2.32311286251962
"Pirates (Piráti)","Členka",1,2.30984447794652
"Pirates (Piráti)","členství",1,4.01976686057395
"Pirates (Piráti)","člověk",27,5.09268648509199
"Pirates (Piráti)","ČR",7,2.92124239794704
"Pirates (Piráti)","d",2,3.21112531180965
"Pirates (Piráti)","dají",1,2.32644873802719
"Pirates (Piráti)","dále",10,3.87288045680532
"Pirates (Piráti)","daleko",1,2.94236484786425
"Pirates (Piráti)","dálka",2,3.56669964608004
"Pirates (Piráti)","další",13,3.68598053270861
"Pirates (Piráti)","daň",10,3.80645955185101
"Pirates (Piráti)","daňový",9,3.18182918284119
"Pirates (Piráti)","dar",6,4.20473727526378
"Pirates (Piráti)","dárce",6,4.23505144932552
"Pirates (Piráti)","dát",10,4.12573168831211
"Pirates (Piráti)","data",11,3.25058852359458
"Pirates (Piráti)","datový",2,3.11718298112041
"Pirates (Piráti)","datum",1,2.46696610322796
"Pirates (Piráti)","dávat",4,2.35276060246258
"Pirates (Piráti)","dávka",3,7.66863939766128
"Pirates (Piráti)","debatě",1,2.32644873802719
"Pirates (Piráti)","deficit",4,3.52652016042237
"Pirates (Piráti)","děkovat",16,4.4115582186547
"Pirates (Piráti)","dělat",13,3.9769143956985
"Pirates (Piráti)","demokracie",4,3.47933329685226
"Pirates (Piráti)","demokratický",1,3.32650857777965
"Pirates (Piráti)","den",16,3.19791550142504
"Pirates (Piráti)","dění",5,3.44750956264302
"Pirates (Piráti)","denně",1,2.74665700851877
"Pirates (Piráti)","depo",2,3.29011686828257
"Pirates (Piráti)","dětský",2,6.15624995413773
"Pirates (Piráti)","devastovat",1,2.30984447794652
"Pirates (Piráti)","developera",1,2.30984447794652
"Pirates (Piráti)","dezinformace",1,2.26262088476042
"Pirates (Piráti)","dezinformační",1,2.41150573927603
"Pirates (Piráti)","digitalizace",5,3.50154570989989
"Pirates (Piráti)","digitalizační",4,4.65298874033297
"Pirates (Piráti)","digitální",6,3.14923439602429
"Pirates (Piráti)","dik",8,6.23473963657919
"Pirates (Piráti)","dikyzeseockovat",8,6.23473963657919
"Pirates (Piráti)","dílna",1,2.30984447794652
"Pirates (Piráti)","dílo",1,3.12322690689322
"Pirates (Piráti)","diskriminační",1,3.47130711168769
"Pirates (Piráti)","diskriminovat",2,2.72847339936208
"Pirates (Piráti)","diskuse",1,2.96028374589162
"Pirates (Piráti)","dispozice",5,2.94607755140341
"Pirates (Piráti)","distanční",4,2.69672453356249
"Pirates (Piráti)","distribuce",1,1.58376457125537
"Pirates (Piráti)","dítě",11,6.32849296494894
"Pirates (Piráti)","divočý",1,2.32644873802719
"Pirates (Piráti)","dlouho",1,2.04804021625259
"Pirates (Piráti)","dlouhodobě",9,3.92272645531685
"Pirates (Piráti)","dluhový",1,4.32738729115134
"Pirates (Piráti)","dlužník",1,3.45561229534215
"Pirates (Piráti)","dnes",8,2.52732988003099
"Pirates (Piráti)","dneska",2,1.44925600843061
"Pirates (Piráti)","dnešní",4,1.78710445205832
"Pirates (Piráti)","doba",4,2.57107979640333
"Pirates (Piráti)","dobrovolnicky",1,2.32644873802719
"Pirates (Piráti)","dobrovolnický",1,2.12669005595782
"Pirates (Piráti)","dobrovolník",11,5.605432744759
"Pirates (Piráti)","dobrovolný",3,8.1109140042937
"Pirates (Piráti)","dobrý",25,5.45569939046062
"Pirates (Piráti)","dobře",6,2.13224887711537
"Pirates (Piráti)","docílit",1,1.97830001301452
"Pirates (Piráti)","dodat",1,3.72829069112261
"Pirates (Piráti)","dodržení",1,5.182720488473
"Pirates (Piráti)","dodržování",2,3.27460535300264
"Pirates (Piráti)","dodržovat",3,2.05259684907263
"Pirates (Piráti)","dohledat",1,2.12669005595782
"Pirates (Piráti)","dohoda",1,1.91148129310504
"Pirates (Piráti)","dohromady",1,2.87708869370435
"Pirates (Piráti)","docházet",1,2.237640123707
"Pirates (Piráti)","dojít",4,2.84253269016634
"Pirates (Piráti)","dokázat",1,1.95342388237082
"Pirates (Piráti)","doklad",4,3.9753994671788
"Pirates (Piráti)","dokument",1,4.52096089230776
"Pirates (Piráti)","doma",2,2.06126663190037
"Pirates (Piráti)","domácnost",1,3.50885992230657
"Pirates (Piráti)","domlouvat",4,3.85515950308564
"Pirates (Piráti)","domov",10,4.16736450226902
"Pirates (Piráti)","domů",1,2.35239257227011
"Pirates (Piráti)","domyšlený",1,2.32644873802719
"Pirates (Piráti)","dopad",5,3.2817322313226
"Pirates (Piráti)","dopadů",1,2.32644873802719
"Pirates (Piráti)","doplnit",1,2.26280370568431
"Pirates (Piráti)","doporučení",1,1.98115608394531
"Pirates (Piráti)","dopracovat",1,2.41150573927603
"Pirates (Piráti)","dorazit",1,2.5236235669394
"Pirates (Piráti)","dořešit",2,2.90706890840042
"Pirates (Piráti)","dosahovat",1,1.97830001301452
"Pirates (Piráti)","dosavadní",5,2.86425615471788
"Pirates (Piráti)","dost",5,2.22380081945404
"Pirates (Piráti)","dostat",7,2.27329641897489
"Pirates (Piráti)","dostatečně",1,2.74665700851877
"Pirates (Piráti)","dostatečný",6,2.94697108534734
"Pirates (Piráti)","dostatek",4,4.4189133501225
"Pirates (Piráti)","dostávat",2,1.91503490430521
"Pirates (Piráti)","dostavit",1,2.12669005595782
"Pirates (Piráti)","dostupnost",6,3.0006777306386
"Pirates (Piráti)","dostupný",9,3.28699705663106
"Pirates (Piráti)","došetření",1,2.32644873802719
"Pirates (Piráti)","dotace",2,2.4979642535641
"Pirates (Piráti)","dotovat",1,1.92088935583481
"Pirates (Piráti)","dovolená",2,2.58523789554182
"Pirates (Piráti)","DPČ",1,2.32644873802719
"Pirates (Piráti)","DPP",1,2.32644873802719
"Pirates (Piráti)","drahý",1,3.12092177428189
"Pirates (Piráti)","drobný",3,3.65044928817478
"Pirates (Piráti)","druhý",5,3.38593931398696
"Pirates (Piráti)","držet",2,1.24881434799293
"Pirates (Piráti)","držitel",2,5.51665312086207
"Pirates (Piráti)","duben",1,4.47334605014588
"Pirates (Piráti)","důchod",5,4.51149542783006
"Pirates (Piráti)","důležitý",5,1.87937494877903
"Pirates (Piráti)","důraz",2,4.61508426129049
"Pirates (Piráti)","důsledek",4,1.57362380284414
"Pirates (Piráti)","důsledek",1,2.32644873802719
"Pirates (Piráti)","důvěra",3,3.05884215316708
"Pirates (Piráti)","důvěryhodný",1,2.32644873802719
"Pirates (Piráti)","důvěryhodný",2,3.21112531180965
"Pirates (Piráti)","dveře",1,3.85516500640565
"Pirates (Piráti)","džungle",1,2.17046415484657
"Pirates (Piráti)","efektivita",6,4.72169183074173
"Pirates (Piráti)","efektivní",2,1.55020464797281
"Pirates (Piráti)","eGovernment",2,3.29011686828257
"Pirates (Piráti)","ekonomické",1,2.32644873802719
"Pirates (Piráti)","ekonomicky",2,3.62754333924868
"Pirates (Piráti)","ekonomický",4,2.77655530253462
"Pirates (Piráti)","ekonomie",2,3.29011686828257
"Pirates (Piráti)","ekonomika",9,3.27990187604748
"Pirates (Piráti)","ekvivalentní",1,2.32644873802719
"Pirates (Piráti)","email",2,3.11718298112041
"Pirates (Piráti)","energie",1,1.7950136052378
"Pirates (Piráti)","epidemie",7,2.79444552197162
"Pirates (Piráti)","EU",3,3.20073768018256
"Pirates (Piráti)","europoslance",1,3.85687910486719
"Pirates (Piráti)","europoslankyně",1,2.52199372873659
"Pirates (Piráti)","evidence",2,2.65926040271397
"Pirates (Piráti)","Evropa",3,4.53610070544484
"Pirates (Piráti)","evropský",6,3.83415330877143
"Pirates (Piráti)","exekuce",4,4.9359180338052
"Pirates (Piráti)","exekuční",4,4.96085536254724
"Pirates (Piráti)","exekutor",2,5.97970560586595
"Pirates (Piráti)","existenční",1,2.32644873802719
"Pirates (Piráti)","existovat",1,3.40191696116037
"Pirates (Piráti)","existující",2,3.29011686828257
"Pirates (Piráti)","expertní",3,3.37100786046754
"Pirates (Piráti)","extrakt",2,3.29011686828257
"Pirates (Piráti)","facto",1,5.14639858233475
"Pirates (Piráti)","Fajne",1,2.32644873802719
"Pirates (Piráti)","fakt",2,5.7608053223073
"Pirates (Piráti)","falešný",1,3.26313324188105
"Pirates (Piráti)","fáze",3,3.37011985842779
"Pirates (Piráti)","Ferjenčík",1,3.44274908028605
"Pirates (Piráti)","férově",3,3.44274908028605
"Pirates (Piráti)","férový",3,2.8512867351013
"Pirates (Piráti)","Férový",2,2.8109537861688
"Pirates (Piráti)","finální",3,1.69669080195418
"Pirates (Piráti)","finance",9,3.02750780562824
"Pirates (Piráti)","financování",11,3.2658768311461
"Pirates (Piráti)","financovaný",2,3.13543071119991
"Pirates (Piráti)","financovat",1,3.62851175631277
"Pirates (Piráti)","finančně",3,2.74077817382462
"Pirates (Piráti)","finanční",18,4.18921934466981
"Pirates (Piráti)","firma",19,4.73881388987391
"Pirates (Piráti)","fiskální",2,2.65926040271397
"Pirates (Piráti)","flexibilní",2,2.72847339936208
"Pirates (Piráti)","fond",6,4.21785875266265
"Pirates (Piráti)","fond”",1,2.32644873802719
"Pirates (Piráti)","forma",6,2.55042060446128
"Pirates (Piráti)","formát",1,1.85924817065612
"Pirates (Piráti)","fotka",2,3.4104877631602
"Pirates (Piráti)","francouzský",1,8.53526741250323
"Pirates (Piráti)","fungování",2,3.72502153038117
"Pirates (Piráti)","fungovat",3,2.63364215364919
"Pirates (Piráti)","Garantovat",2,2.8109537861688
"Pirates (Piráti)","generace",1,3.56028590145226
"Pirates (Piráti)","Gregorová",1,2.32644873802719
"Pirates (Piráti)","Hanka",3,4.12418712181232
"Pirates (Piráti)","hasič",8,3.46505461940047
"Pirates (Piráti)","HDP",6,4.80659585831285
"Pirates (Piráti)","hejtman",2,2.09962464252846
"Pirates (Piráti)","Hejtmanka",2,3.56669964608004
"Pirates (Piráti)","Helena",2,3.41754699468296
"Pirates (Piráti)","hladce",8,6.30865844594172
"Pirates (Piráti)","hlas",4,2.15857723498546
"Pirates (Piráti)","hlasování",1,3.73959140714292
"Pirates (Piráti)","hlasující",1,2.32644873802719
"Pirates (Piráti)","hlava",1,1.83483837024157
"Pirates (Piráti)","Hlavenka",1,2.32644873802719
"Pirates (Piráti)","hlavní",5,1.69839846003999
"Pirates (Piráti)","hledat",2,1.71538799417961
"Pirates (Piráti)","hlídání",1,2.32644873802719
"Pirates (Piráti)","hlídat",2,2.90706890840042
"Pirates (Piráti)","hned",9,2.94568394428508
"Pirates (Piráti)","hnízdo",1,2.30984447794652
"Pirates (Piráti)","hnutí",1,7.1468070473004
"Pirates (Piráti)","hodina",1,1.95342388237082
"Pirates (Piráti)","hodit",6,3.14923439602429
"Pirates (Piráti)","hodlat",1,2.87668397967357
"Pirates (Piráti)","hodně",18,3.82024557267023
"Pirates (Piráti)","hodnocení",3,3.60118377275086
"Pirates (Piráti)","hodnocený",1,2.32644873802719
"Pirates (Piráti)","hodností",2,3.29011686828257
"Pirates (Piráti)","hodnota",4,2.81441526925548
"Pirates (Piráti)","Hoffmannová",1,2.32644873802719
"Pirates (Piráti)","Holomčík",2,3.29011686828257
"Pirates (Piráti)","home",2,4.83754914613973
"Pirates (Piráti)","hospitalizace",2,3.29011686828257
"Pirates (Piráti)","hospoda",4,3.1753425171622
"Pirates (Piráti)","hospodařit",2,1.90667112998946
"Pirates (Piráti)","hospodářství",2,1.46280287891986
"Pirates (Piráti)","hrad",1,2.46696610322796
"Pirates (Piráti)","hrazený",1,3.26313324188105
"Pirates (Piráti)","hromada",1,3.27674219547148
"Pirates (Piráti)","hrozba",4,2.93505394089963
"Pirates (Piráti)","http://bit.ly/VolimBudoucnost",1,2.32644873802719
"Pirates (Piráti)","http://bit.ly/Za512PiratiStarostove",7,6.15544626804657
"Pirates (Piráti)","http://bit.ly/Za5dvanact",1,2.32644873802719
"Pirates (Piráti)","http://www.pirati.cz/assets/pdf/vyjadreni-psp.pdf",1,2.32644873802719
"Pirates (Piráti)","https://budoucnostresimeted.cz",1,2.32644873802719
"Pirates (Piráti)","https://dary.pirati.cz/tahejte-za-nitka",3,4.02958010643594
"Pirates (Piráti)","https://koronavirus.pirati.cz",1,2.32644873802719
"Pirates (Piráti)","https://pravdaboli.eu/zasebat",1,2.32644873802719
"Pirates (Piráti)","https://seniori.pirati.cz",1,2.32644873802719
"Pirates (Piráti)","https://seniori.pirati.cz/pridejte-se/",1,2.32644873802719
"Pirates (Piráti)","https://socialnisystem.pirati.cz",1,2.32644873802719
"Pirates (Piráti)","https://www.pirati.cz/volimvzahranici/",2,3.29011686828257
"Pirates (Piráti)","https://www.psp.cz/sqw/sntisk.sqw?F=N",1,2.32644873802719
"Pirates (Piráti)","hygienický",1,2.3713729018272
"Pirates (Piráti)","chaoticky",1,2.07547249921281
"Pirates (Piráti)","chaotický",1,3.34771192740733
"Pirates (Piráti)","Chcete",1,2.32644873802719
"Pirates (Piráti)","chlubit",1,2.54754426744521
"Pirates (Piráti)","chodit",1,2.5508655785563
"Pirates (Piráti)","chování",2,4.16984691989052
"Pirates (Piráti)","chráněný",1,2.26257335361844
"Pirates (Piráti)","chtít",35,4.97335328501036
"Pirates (Piráti)","chudý",1,2.92495334613141
"Pirates (Piráti)","chutně",1,2.32644873802719
"Pirates (Piráti)","chvíle",2,1.33222516574719
"Pirates (Piráti)","chybět",2,2.04834085571797
"Pirates (Piráti)","chystat",8,4.16387052931578
"Pirates (Piráti)","identifikační",2,3.11718298112041
"Pirates (Piráti)","individuální",2,2.93527695957403
"Pirates (Piráti)","informace",13,3.88842633214928
"Pirates (Piráti)","informování",1,2.27055192947179
"Pirates (Piráti)","informovat",5,3.43963454368624
"Pirates (Piráti)","infrastruktura",1,0.813293395078768
"Pirates (Piráti)","inspirativní",3,3.52034683350717
"Pirates (Piráti)","institučně",1,2.32644873802719
"Pirates (Piráti)","institut",3,4.51361071719209
"Pirates (Piráti)","internet",5,3.55730371764005
"Pirates (Piráti)","Internet",1,2.32644873802719
"Pirates (Piráti)","internetový",1,3.60155953979593
"Pirates (Piráti)","interní",1,2.91935206476886
"Pirates (Piráti)","invazivní",2,2.93527695957403
"Pirates (Piráti)","investice",13,3.59450794053594
"Pirates (Piráti)","investor",1,2.41150573927603
"Pirates (Piráti)","Investovat",3,4.02958010643594
"Pirates (Piráti)","Irena",4,4.40845051982113
"Pirates (Piráti)","Ivan",12,7.65717981669434
"Pirates (Piráti)","Já",1,2.32644873802719
"Pirates (Piráti)","jak",31,4.32855406634889
"Pirates (Piráti)","jaký",1,2.32644873802719
"Pirates (Piráti)","Jan",1,2.12651252428518
